mean absolute percentage error,root mean squared error,R^2,mini child node size,tree depth
1.0131433607354274,4890.239371201086,0.6547966791142528,14,5
1.0182963095650466,4814.447483657256,0.6633146473202243,14,5
1.0279966950535262,4920.819444,0.6504027006286256,14,5
1.0550628172631005,5002.607050776537,0.6446709959688328,15,5
1.0261006683558676,4901.9835312281075,0.6528140464735707,15,5
1.0483879732633639,4965.566343080935,0.6447012538321215,15,5
1.069771203140761,5026.245291587773,0.6380033336806077,15,5
1.0500942741105344,4949.964283931927,0.6438669450805032,15,5
1.028308106337582,4900.390075433388,0.6561726709020711,16,5
1.0320276846076029,4905.751025703799,0.6554028701426997,16,5
1.016701082425072,4895.539574832628,0.6526118754143304,16,5
1.0278432097568786,4961.392007,0.6489848407648553,16,5
1.0263696501362936,4858.182448060639,0.6571012772822986,16,5
1.018301866424838,4878.504616001551,0.6573562447694162,17,5
1.0214198405326287,4908.265887296855,0.6543904988871019,17,5
1.0380986976404998,4860.955578312337,0.657164512,17,5
1.0276467317968319,4968.047927520589,0.6501762394525892,17,5
1.0288298589760763,4905.705602715582,0.651148773,17,5
1.0050846459132046,4831.753500198413,0.6649420851810768,18,5
1.0100628153719133,4874.868451517842,0.6604839052575415,18,5
1.034299723870878,4980.936573612221,0.6445088518308174,18,5
1.0153757644408672,4893.263071607365,0.656588332,18,5
1.0130784898061302,4798.246193,0.6636139465925422,18,5
1.006984907029015,4813.485576114793,0.6614938124100308,19,5
1.0235518103863153,4905.293065578224,0.6570239714534976,19,5
1.0249564313113453,4897.894109665441,0.6548570842923092,19,5
1.0470466283412687,5017.700146781891,0.6440752854500094,19,5
0.9965682073123083,4800.278382156778,0.6649951453346556,19,5
1.001609469,4812.028878,0.6668449189628889,20,5
1.0273345855896188,4921.892568555567,0.6530128040404392,20,5
0.9992595065055535,4809.312882417892,0.6652742746974222,20,5
1.0205971321924765,4882.429304712551,0.6559421289449232,20,5
1.0445084957486646,4952.876128037387,0.6491837546100322,20,5
1.0125576466589299,4850.964430212241,0.6624109972898858,21,5
1.020601460165851,4860.712581234203,0.6581701150669937,21,5
1.028379554510727,4941.265537,0.6492715597271822,21,5
1.0043932753035765,4838.0891072247505,0.6642986597259377,21,5
0.9986215797918602,4878.5867054194405,0.6573714779129313,21,5
1.0104626286549663,4860.921536399004,0.6615645600510298,22,5
1.0077489665453292,4854.848351695154,0.6593219633981392,22,5
1.0238752264721154,4843.603091656734,0.6631245179674061,22,5
1.022007173544397,4937.748636,0.6507187714815865,22,5
1.012398929479514,4855.756796751728,0.6591900742104937,22,5
1.0017545428919539,4845.800927835638,0.6639310496276158,23,5
0.9869452939915822,4903.568295267447,0.6574974214636898,23,5
1.0383340632626386,4791.225085847895,0.6628874757326313,23,5
1.0207163003712012,4930.7773967795065,0.6538880420704443,23,5
1.0220544844659092,4870.857804009781,0.6572105998933897,23,5
1.0168615976684081,4825.701503251261,0.6631773539241694,24,5
1.0306913705059004,4912.926415016901,0.6555349127933281,24,5
1.0159248345497989,4859.326336460012,0.6602894795147252,24,5
1.0127883952582504,4917.527098794744,0.654889209,24,5
1.0265054082302465,4897.732879253804,0.6515501381289884,24,5
1.0157904893691359,4815.806238384799,0.6627657296226995,25,5
0.9895618484849834,4864.660531927463,0.6643452104541185,25,5
1.0253099675862518,4913.488138923997,0.6533437774863091,25,5
1.026794288718211,4930.685787375347,0.655474971,25,5
0.9960846075794108,4801.94254,0.6615960692346099,25,5
